Project Name,Package Name,Type Name,Method Name,Code Smell
app,org.apache.roller.weblogger.business.jpa,JPAUserManagerImpl,revokeWeblogPermission,Magic Number
app,org.apache.roller.weblogger.business.jpa,JPAUserManagerImpl,getWeblogPermissionsIncludingPending,Long Statement
app,org.apache.roller.weblogger.business.jpa,JPAUserManagerImpl,hasRole,Magic Number
app,org.apache.roller.weblogger.business.jpa,JPAUserManagerImpl,revokeRole,Magic Number
app,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,saveWeblogEntry,Complex Method
app,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,saveWeblogEntry,Long Statement
app,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,getNextPrevEntries,Complex Method
app,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,getNextPrevEntries,Long Parameter List
app,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,getWeblogEntries,Complex Method
app,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,getWeblogEntriesPinnedToMain,Long Statement
app,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,getWeblogEntriesPinnedToMain,Magic Number
app,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,getWeblogEntryByAnchor,Magic Number
app,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,createAnchor,Magic Number
app,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,getComments,Complex Method
app,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,removeMatchingComments,Long Parameter List
app,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,getWeblogCategoryByName,Magic Number
app,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,getMostCommentedWeblogEntries,Long Identifier
app,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,getMostCommentedWeblogEntries,Long Parameter List
app,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,getMostCommentedWeblogEntries,Long Statement
app,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,getMostCommentedWeblogEntries,Long Statement
app,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,getMostCommentedWeblogEntries,Long Statement
app,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,getMostCommentedWeblogEntries,Long Statement
app,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,getMostCommentedWeblogEntries,Magic Number
app,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,getMostCommentedWeblogEntries,Magic Number
app,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,getMostCommentedWeblogEntries,Magic Number
app,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,getMostCommentedWeblogEntries,Magic Number
app,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,getMostCommentedWeblogEntries,Magic Number
app,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,getMostCommentedWeblogEntries,Magic Number
app,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,applyCommentDefaultsToEntries,Magic Number
app,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,applyCommentDefaultsToEntries,Magic Number
app,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,getPopularTags,Magic Number
app,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,getPopularTags,Magic Number
app,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,getPopularTags,Magic Number
app,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,getPopularTags,Magic Number
app,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,getPopularTags,Magic Number
app,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,getTags,Complex Method
app,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,getTags,Long Identifier
app,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,getTags,Long Parameter List
app,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,updateTagCount,Long Statement
app,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,updateTagCount,Long Statement
app,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,updateTagCount,Magic Number
app,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,getHotWeblogs,Long Statement
app,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,resetHitCount,Empty catch clause
app,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,getCommentCount,Magic Number
app,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,getEntryCount,Magic Number
app,org.apache.roller.weblogger.business.jpa,JPAWebloggerImpl,JPAWebloggerImpl,Long Parameter List
app,org.apache.roller.weblogger.business.jpa,JPAWebloggerImpl,JPAWebloggerImpl,Long Statement
app,org.apache.roller.weblogger.business.jpa,JPAWeblogManagerImpl,removeWeblogContents,Complex Method
app,org.apache.roller.weblogger.business.jpa,JPAWeblogManagerImpl,removeWeblogContents,Long Statement
app,org.apache.roller.weblogger.business.jpa,JPAWeblogManagerImpl,updateTagAggregates,Empty catch clause
app,org.apache.roller.weblogger.business.jpa,JPAWeblogManagerImpl,updateTagAggregates,Long Statement
app,org.apache.roller.weblogger.business.jpa,JPAWeblogManagerImpl,addWeblogContents,Complex Method
app,org.apache.roller.weblogger.business.jpa,JPAWeblogManagerImpl,getWeblogByHandle,Complex Conditional
app,org.apache.roller.weblogger.business.jpa,JPAWeblogManagerImpl,getWeblogByHandle,Complex Method
app,org.apache.roller.weblogger.business.jpa,JPAWeblogManagerImpl,getWeblogs,Complex Method
app,org.apache.roller.weblogger.business.jpa,JPAWeblogManagerImpl,getWeblogs,Long Parameter List
app,org.apache.roller.weblogger.business.jpa,JPAWeblogManagerImpl,getUserWeblogs,Complex Conditional
app,org.apache.roller.weblogger.business.jpa,JPAWeblogManagerImpl,getTemplateByLink,Magic Number
app,org.apache.roller.weblogger.business.jpa,JPAWeblogManagerImpl,getTemplateByAction,Magic Number
app,org.apache.roller.weblogger.business.jpa,JPAWeblogManagerImpl,getTemplateByName,Magic Number
app,org.apache.roller.weblogger.business.jpa,JPAWeblogManagerImpl,getWeblogHandleLetterMap,Magic Number
app,org.apache.roller.weblogger.business.jpa,JPAWeblogManagerImpl,getMostCommentedWeblogs,Long Identifier
app,org.apache.roller.weblogger.business.jpa,JPAWeblogManagerImpl,getMostCommentedWeblogs,Long Statement
app,org.apache.roller.weblogger.business.jpa,JPAWeblogManagerImpl,getMostCommentedWeblogs,Magic Number
app,org.apache.roller.weblogger.business.jpa,JPAWeblogManagerImpl,getMostCommentedWeblogs,Magic Number
app,org.apache.roller.weblogger.business.jpa,JPAWeblogManagerImpl,getMostCommentedWeblogs,Magic Number
app,org.apache.roller.weblogger.business.jpa,JPAWeblogManagerImpl,getMostCommentedWeblogs,Magic Number
app,org.apache.roller.weblogger.business.pings,PingQueueProcessor,processQueue,Long Statement
app,org.apache.roller.weblogger.business.pings,PingQueueProcessor,handlePingError,Long Statement
app,org.apache.roller.weblogger.business.pings,PingQueueProcessor,handlePingError,Long Statement
app,org.apache.roller.weblogger.business.pings,WeblogUpdatePinger,sendPing,Long Statement
app,org.apache.roller.weblogger.business.plugins.entry,EncodePreTagsPlugin,render,Magic Number
app,org.apache.roller.weblogger.business.plugins.entry,SmileysPlugin,init,Long Statement
app,org.apache.roller.weblogger.business.plugins.entry,EncodePreTagsPluginTest,passthrough,Long Statement
app,org.apache.roller.weblogger.business.plugins.entry,EncodePreTagsPluginTest,passthrough,Long Statement
app,org.apache.roller.weblogger.business.plugins.entry,EncodePreTagsPluginTest,substitution2,Long Statement
app,org.apache.roller.weblogger.business.plugins.entry,EncodePreTagsPluginTest,substitution2,Long Statement
app,org.apache.roller.weblogger.business.plugins.entry,EncodePreTagsPluginTest,substitution3,Long Statement
app,org.apache.roller.weblogger.business.plugins.entry,EncodePreTagsPluginTest,substitution3,Long Statement
app,org.apache.roller.weblogger.business.runnable,TaskRunner,main,Magic Number
app,org.apache.roller.weblogger.business.runnable,TaskRunner,main,Magic Number
app,org.apache.roller.weblogger.business.runnable,TaskScheduler,run,Magic Number
app,org.apache.roller.weblogger.business.runnable,TaskScheduler,run,Magic Number
app,org.apache.roller.weblogger.business.runnable,TaskScheduler,runTasks,Complex Method
app,org.apache.roller.weblogger.business.runnable,TaskScheduler,runTasks,Magic Number
app,org.apache.roller.weblogger.business.runnable,TaskScheduler,runTasks,Magic Number
app,org.apache.roller.weblogger.business.runnable,ThreadManagerImpl,initialize,Magic Number
app,org.apache.roller.weblogger.business.search,IndexManager,search,Long Parameter List
app,org.apache.roller.weblogger.business.search,IndexManagerTest,testBasicOperation,Long Statement
app,org.apache.roller.weblogger.business.search,IndexManagerTest,testBasicOperation,Long Statement
app,org.apache.roller.weblogger.business.search,IndexManagerTest,testBasicOperation,Magic Number
app,org.apache.roller.weblogger.business.search,IndexManagerTest,createWeblogEntries,Long Statement
app,org.apache.roller.weblogger.business.search,IndexManagerTest,createWeblogEntries,Long Statement
app,org.apache.roller.weblogger.business.search,IndexManagerTest,createWeblogEntries,Magic Number
app,org.apache.roller.weblogger.business.search,IndexManagerTest,createWeblogEntries,Magic Number
app,org.apache.roller.weblogger.business.search.lucene,IndexOperation,getDocument,Complex Method
app,org.apache.roller.weblogger.business.search.lucene,IndexOperation,beginWriting,Long Statement
app,org.apache.roller.weblogger.business.search.lucene,IndexUtil,getTerm,Empty catch clause
app,org.apache.roller.weblogger.business.search.lucene,LuceneIndexManager,search,Long Parameter List
app,org.apache.roller.weblogger.business.search.lucene,LuceneIndexManager,createIndex,Magic Number
app,org.apache.roller.weblogger.business.search.lucene,LuceneIndexManager,convertHitsToEntryList,Complex Conditional
app,org.apache.roller.weblogger.business.search.lucene,LuceneIndexManager,convertHitsToEntryList,Long Parameter List
app,org.apache.roller.weblogger.business.search.lucene,RebuildWebsiteIndexOperation,doRun,Complex Method
app,org.apache.roller.weblogger.business.search.lucene,SearchOperation,doRun,Long Statement
app,org.apache.roller.weblogger.business.search.lucene,SearchOperation,doRun,Long Statement
app,org.apache.roller.weblogger.business.search.lucene,SearchOperation,doRun,Long Statement
app,org.apache.roller.weblogger.business.search.lucene,SearchOperation,doRun,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,isCreationRequired,Complex Conditional
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,isCreationRequired,Empty catch clause
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,isUpgradeRequired,Empty catch clause
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,createDatabase,Empty catch clause
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeDatabase,Complex Method
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeDatabase,Empty catch clause
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeDatabase,Long Statement
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeDatabase,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeDatabase,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeDatabase,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeDatabase,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeDatabase,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeDatabase,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeDatabase,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeDatabase,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeDatabase,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeDatabase,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeDatabase,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo400,Complex Method
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo400,Long Method
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo400,Long Statement
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo400,Long Statement
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo400,Long Statement
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo400,Long Statement
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo400,Long Statement
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo400,Long Statement
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo400,Long Statement
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo400,Long Statement
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo400,Long Statement
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo400,Long Statement
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo400,Long Statement
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo400,Long Statement
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo400,Long Statement
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo400,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo400,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo400,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo400,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo400,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo400,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo400,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo400,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo400,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo400,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo400,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo400,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo400,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo400,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo400,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo400,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo400,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo400,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo400,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo400,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo400,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo400,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo500,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo500,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo510,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo510,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo520,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo520,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo610,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,upgradeTo610,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,getDatabaseHandle,Complex Method
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,getDatabaseVersion,Empty catch clause
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,getDatabaseVersion,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,parseVersionString,Empty catch clause
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,parseVersionString,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,parseVersionString,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,parseVersionString,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,parseVersionString,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,setDatabaseVersion,Magic Number
app,org.apache.roller.weblogger.business.startup,DatabaseInstaller,updateDatabaseVersion,Magic Number
app,org.apache.roller.weblogger.business.themes,SharedThemeFromDir,loadThemeFromDisk,Complex Method
app,org.apache.roller.weblogger.business.themes,SharedThemeFromDir,loadThemeFromDisk,Long Method
app,org.apache.roller.weblogger.business.themes,SharedThemeFromDir,loadThemeFromDisk,Long Statement
app,org.apache.roller.weblogger.business.themes,SharedThemeFromDir,loadThemeFromDisk,Long Statement
app,org.apache.roller.weblogger.business.themes,SharedThemeFromDir,loadThemeFromDisk,Long Statement
app,org.apache.roller.weblogger.business.themes,SharedThemeFromDir,loadThemeFromDisk,Long Statement
app,org.apache.roller.weblogger.business.themes,SharedThemeFromDir,loadThemeFromDisk,Long Statement
app,org.apache.roller.weblogger.business.themes,SharedThemeFromDir,loadThemeFromDisk,Long Statement
app,org.apache.roller.weblogger.business.themes,SharedThemeFromDir,loadThemeFromDisk,Long Statement
app,org.apache.roller.weblogger.business.themes,SharedThemeTemplate,SharedThemeTemplate,Long Parameter List
app,org.apache.roller.weblogger.business.themes,ThemeManagerImpl,ThemeManagerImpl,Complex Conditional
app,org.apache.roller.weblogger.business.themes,ThemeManagerImpl,importTheme,Complex Method
app,org.apache.roller.weblogger.business.themes,ThemeManagerImpl,importTheme,Long Method
app,org.apache.roller.weblogger.business.themes,ThemeManagerImpl,loadAllThemesFromDisk,Long Statement
app,org.apache.roller.weblogger.business.themes,ThemeMetadataParser,unmarshall,Complex Method
app,org.apache.roller.weblogger.business.themes,ThemeMetadataParser,elementToTemplateMetadata,Complex Method
app,org.apache.roller.weblogger.business.themes,WeblogCustomTheme,getResource,Empty catch clause
app,org.apache.roller.weblogger.business.themes,WeblogSharedTheme,getStylesheet,Long Statement
app,org.apache.roller.weblogger.business.themes,WeblogSharedTheme,getResource,Empty catch clause
app,org.apache.roller.weblogger.config,PingConfig,getQueueProcessingIntervalMins,Long Identifier
app,org.apache.roller.weblogger.config,PingConfig,getQueueProcessingIntervalMins,Long Statement
app,org.apache.roller.weblogger.config,PingConfig,getDisablePingUsage,Long Identifier
app,org.apache.roller.weblogger.config,PingConfig,getSuspendPingProcessing,Long Identifier
app,org.apache.roller.weblogger.config,PingConfig,initializeCommonTargets,Complex Method
app,org.apache.roller.weblogger.config,PingConfig,initializeCommonTargets,Long Identifier
app,org.apache.roller.weblogger.config,PingConfig,initializeCommonTargets,Long Statement
app,org.apache.roller.weblogger.config,PingConfig,initializeCommonTargets,Long Statement
app,org.apache.roller.weblogger.config,PingConfig,initializeCommonTargets,Magic Number
app,org.apache.roller.weblogger.config,PingConfig,initializeCommonTargets,Magic Number
app,org.apache.roller.weblogger.config,PingConfig,initializePingVariants,Complex Method
app,org.apache.roller.weblogger.config,PingConfig,initializePingVariants,Long Statement
app,org.apache.roller.weblogger.config,PingConfig,initializePingVariants,Long Statement
app,org.apache.roller.weblogger.config,PingConfig,initializePingVariants,Magic Number
app,org.apache.roller.weblogger.config,PingConfig,initializePingVariants,Magic Number
app,org.apache.roller.weblogger.config,PingConfig,getIntegerProperty,Long Statement
app,org.apache.roller.weblogger.config,PingConfig,getIntegerProperty,Long Statement
app,org.apache.roller.weblogger.config,PingConfig,getIntegerProperty,Long Statement
app,org.apache.roller.weblogger.config,PingConfig,getBooleanProperty,Long Statement
app,org.apache.roller.weblogger.config.runtime,PropertyDef,setRows,Empty catch clause
app,org.apache.roller.weblogger.config.runtime,PropertyDef,setCols,Empty catch clause
app,org.apache.roller.weblogger.planet.business,WebloggerRomeFeedFetcher,fetchSubscription,Complex Method
app,org.apache.roller.weblogger.planet.business,WebloggerRomeFeedFetcher,fetchSubscription,Magic Number
app,org.apache.roller.weblogger.planet.tasks,SyncWebsitesTask,runTask,Long Statement
app,org.apache.roller.weblogger.planet.ui,PlanetConfig,save,Complex Conditional
app,org.apache.roller.weblogger.planet.ui,PlanetConfig,save,Complex Method
app,org.apache.roller.weblogger.pojos,AutoPing,equals,Long Statement
app,org.apache.roller.weblogger.pojos,CustomTemplateRendition,equals,Long Statement
app,org.apache.roller.weblogger.pojos,GlobalPermission,implies,Complex Method
app,org.apache.roller.weblogger.pojos,MediaFile,getThumbnailHeight,Complex Conditional
app,org.apache.roller.weblogger.pojos,MediaFile,getThumbnailWidth,Complex Conditional
app,org.apache.roller.weblogger.pojos,MediaFileComparator,compare,Missing default
app,org.apache.roller.weblogger.pojos,MediaFileDirectory,equals,Long Statement
app,org.apache.roller.weblogger.pojos,MediaFileDirectoryComparator,compare,Missing default
app,org.apache.roller.weblogger.pojos,PingQueueEntry,PingQueueEntry,Long Parameter List
app,org.apache.roller.weblogger.pojos,StatCount,StatCount,Long Parameter List
app,org.apache.roller.weblogger.pojos,User,User,Long Parameter List
app,org.apache.roller.weblogger.pojos,Weblog,Weblog,Long Parameter List
app,org.apache.roller.weblogger.pojos,Weblog,toString,Long Statement
app,org.apache.roller.weblogger.pojos,Weblog,getBookmarkFolder,Complex Conditional
app,org.apache.roller.weblogger.pojos,WeblogBookmark,WeblogBookmark,Long Parameter List
app,org.apache.roller.weblogger.pojos,WeblogBookmark,calculatePriority,Magic Number
app,org.apache.roller.weblogger.pojos,WeblogBookmark,equals,Long Statement
app,org.apache.roller.weblogger.pojos,WeblogCategory,calculatePosition,Magic Number
app,org.apache.roller.weblogger.pojos,WeblogEntry,WeblogEntry,Long Parameter List
app,org.apache.roller.weblogger.pojos,WeblogEntry,getComments,Empty catch clause
app,org.apache.roller.weblogger.pojos,WeblogEntry,getRss09xDescription,Magic Number
app,org.apache.roller.weblogger.pojos,WeblogEntry,createAnchorBase,Magic Number
app,org.apache.roller.weblogger.pojos,WeblogEntry,displayContent,Complex Conditional
app,org.apache.roller.weblogger.pojos,WeblogEntryComment,equals,Long Statement
app,org.apache.roller.weblogger.pojos,WeblogEntryTag,WeblogEntryTag,Long Parameter List
app,org.apache.roller.weblogger.pojos,WeblogPermission,implies,Complex Method
app,org.apache.roller.weblogger.pojos,WeblogPermission,equals,Long Statement
app,org.apache.roller.weblogger.pojos,WeblogTemplate,addTemplateRendition,Long Statement
app,org.apache.roller.weblogger.pojos.wrapper,WeblogCategoryWrapper,retrieveWeblogEntries,Long Statement
app,org.apache.roller.weblogger.pojos.wrapper,WeblogEntryWrapper,getCategories,Long Statement
app,org.apache.roller.weblogger.pojos.wrapper,WeblogEntryWrapper,getTags,Long Statement
app,org.apache.roller.weblogger.pojos.wrapper,WeblogEntryWrapper,getComments,Long Statement
app,org.apache.roller.weblogger.pojos.wrapper,WeblogEntryWrapper,getComments,Long Statement
app,org.apache.roller.weblogger.pojos.wrapper,WeblogWrapper,getStylesheet,Long Statement
app,org.apache.roller.weblogger.pojos.wrapper,WeblogWrapper,getWeblogCategories,Long Statement
app,org.apache.roller.weblogger.pojos.wrapper,WeblogWrapper,getRecentWeblogEntries,Long Statement
app,org.apache.roller.weblogger.pojos.wrapper,WeblogWrapper,getRecentWeblogEntriesByTag,Long Statement
app,org.apache.roller.weblogger.pojos.wrapper,WeblogWrapper,getRecentComments,Long Statement
app,org.apache.roller.weblogger.ui.core,RollerContext,createPasswordEncoder,Complex Method
app,org.apache.roller.weblogger.ui.core,RollerContext,createPasswordEncoder,Long Statement
app,org.apache.roller.weblogger.ui.core,RollerContext,createPasswordEncoder,Long Statement
app,org.apache.roller.weblogger.ui.core,RollerSession,getRollerSession,Complex Conditional
app,org.apache.roller.weblogger.ui.core,RollerSession,getRollerSession,Complex Conditional
app,org.apache.roller.weblogger.ui.core,RollerSession,getRollerSession,Complex Method
app,org.apache.roller.weblogger.ui.core.filters,BootstrapFilter,doFilter,Complex Conditional
app,org.apache.roller.weblogger.ui.core.filters,BootstrapFilter,doFilter,Long Statement
app,org.apache.roller.weblogger.ui.core.filters,BootstrapFilter,isInstallUrl,Long Statement
app,org.apache.roller.weblogger.ui.core.filters,CustomOpenIDAuthenticationProcessingFilter,lookupRealm,Long Statement
app,org.apache.roller.weblogger.ui.core.filters,InitFilter,getAbsoluteUrl,Long Statement
app,org.apache.roller.weblogger.ui.core.filters,InitFilter,getAbsoluteUrl,Long Parameter List
app,org.apache.roller.weblogger.ui.core.filters,LoadSaltFilter,doFilter,Magic Number
app,org.apache.roller.weblogger.ui.core.filters,LoadSaltFilterTest,testDoFilterGeneratesSalt,Long Statement
app,org.apache.roller.weblogger.ui.core.filters,LoadSaltFilterTest,testDoFilterWithNullRollerSession,Long Statement
app,org.apache.roller.weblogger.ui.core.filters,ValidateSaltFilterTest,testDoFilterWithPostMethodAndValidSalt,Long Statement
app,org.apache.roller.weblogger.ui.core.filters,ValidateSaltFilterTest,testDoFilterWithPostMethodAndInvalidSalt,Long Statement
app,org.apache.roller.weblogger.ui.core.filters,ValidateSaltFilterTest,testDoFilterWithPostMethodAndMismatchedUserId,Long Statement
app,org.apache.roller.weblogger.ui.core.filters,ValidateSaltFilterTest,testDoFilterWithPostMethodAndNullRollerSession,Long Statement
app,org.apache.roller.weblogger.ui.core.filters,ValidateSaltFilterTest,testDoFilterWithIgnoredURL,Long Statement
app,org.apache.roller.weblogger.ui.core.filters,ValidateSaltFilterTest,testDoFilterWithIgnoredURL,Long Statement
app,org.apache.roller.weblogger.ui.core.plugins,UIPluginManagerImpl,loadEntryEditorClasses,Long Statement
app,org.apache.roller.weblogger.ui.core.security,BasicUserAutoProvision,hasNecessaryFields,Long Statement
app,org.apache.roller.weblogger.ui.core.security,CustomUserRegistry,getUserDetailsFromAuthentication,Complex Conditional
app,org.apache.roller.weblogger.ui.core.security,CustomUserRegistry,getUserDetailsFromAuthentication,Complex Method
app,org.apache.roller.weblogger.ui.core.security,CustomUserRegistry,getUserDetailsFromAuthentication,Long Identifier
app,org.apache.roller.weblogger.ui.core.security,CustomUserRegistry,getUserDetailsFromAuthentication,Long Statement
app,org.apache.roller.weblogger.ui.core.security,RollerRememberMeAuthenticationProvider,RollerRememberMeAuthenticationProvider,Long Statement
app,org.apache.roller.weblogger.ui.core.security,RollerRememberMeServices,RollerRememberMeServices,Long Statement
app,org.apache.roller.weblogger.ui.core.security,RollerUserDetailsService,loadUserByUsername,Long Statement
app,org.apache.roller.weblogger.ui.core.security,RollerUserDetailsService,loadUserByUsername,Long Statement
app,org.apache.roller.weblogger.ui.core.tags.calendar,BigWeblogCalendarModel,getContent,Long Statement
app,org.apache.roller.weblogger.ui.core.tags.calendar,BigWeblogCalendarModel,getContent,Magic Number
app,org.apache.roller.weblogger.ui.core.tags.calendar,BigWeblogCalendarModel,getContent,Magic Number
app,org.apache.roller.weblogger.ui.core.tags.calendar,BigWeblogCalendarModel,computeUrl,Long Statement
app,org.apache.roller.weblogger.ui.core.tags.calendar,CalendarTag,doStartTag,Complex Conditional
app,org.apache.roller.weblogger.ui.core.tags.calendar,CalendarTag,doStartTag,Complex Method
